거래일자,거래시간,연료원,전력거래량(MWh)
2025-10-19,9,신재생(풍력),7.980387
2025-10-19,10,LNG,69.84376
2025-10-19,10,기타,222.825088
2025-10-19,10,신재생(기타),163.761047
2025-10-19,10,신재생(태양광),31.33811
2025-10-19,10,신재생(풍력),8.315605
2025-10-19,11,LNG,69.71496
2025-10-19,11,기타,213.332625
2025-10-19,11,신재생(기타),163.848405
2025-10-19,11,신재생(태양광),34.141675
2025-10-19,11,신재생(풍력),8.204752
2025-10-19,12,LNG,69.40472
2025-10-19,12,기타,223.090697
2025-10-19,12,신재생(기타),163.780841
2025-10-19,12,신재생(태양광),53.837649
2025-10-19,12,신재생(풍력),8.008645
2025-10-19,13,LNG,69.405952
2025-10-19,13,기타,222.493533
2025-10-19,13,신재생(기타),163.901905
2025-10-19,13,신재생(태양광),58.081191
2025-10-19,13,신재생(풍력),7.559908
2025-10-19,14,LNG,69.258672
2025-10-19,14,기타,220.234646
2025-10-19,14,신재생(기타),164.089852
2025-10-19,14,신재생(태양광),55.217372
2025-10-19,14,신재생(풍력),6.628653
2025-10-19,15,LNG,69.416368
2025-10-19,15,기타,196.899762
2025-10-19,15,신재생(기타),163.930844
2025-10-19,15,신재생(태양광),31.154403
2025-10-19,15,신재생(풍력),5.953128
2025-10-19,16,LNG,69.730864
2025-10-19,16,기타,182.843056
2025-10-19,16,신재생(기타),163.862979
2025-10-19,16,신재생(태양광),17.688548
2025-10-19,16,신재생(풍력),4.845997
2025-10-19,17,LNG,69.688192
2025-10-19,17,기타,186.087684
2025-10-19,17,신재생(기타),163.890932
2025-10-19,17,신재생(태양광),7.179637
2025-10-19,17,신재생(풍력),4.446605
2025-10-19,18,LNG,70.165648
2025-10-19,18,기타,210.209573
2025-10-19,18,신재생(기타),164.030266
2025-10-19,18,신재생(태양광),1.258152
2025-10-19,18,신재생(풍력),5.088337
2025-10-19,19,LNG,70.878192
2025-10-19,19,기타,217.88407
2025-10-19,19,신재생(기타),163.93194
2025-10-19,19,신재생(태양광),1.319542
2025-10-19,19,신재생(풍력),4.327043
2025-10-19,20,LNG,71.158304
2025-10-19,20,기타,201.325601
2025-10-19,20,신재생(기타),163.935318
2025-10-19,20,신재생(태양광),0.472056
2025-10-19,20,신재생(풍력),2.11999
2025-10-19,21,LNG,71.247008
2025-10-19,21,기타,195.953261
2025-10-19,21,신재생(기타),163.879594
2025-10-19,21,신재생(태양광),0.00044
2025-10-19,21,신재생(풍력),2.141597
2025-10-19,22,LNG,71.72704
2025-10-19,22,기타,209.689736
2025-10-19,22,신재생(기타),163.872122
2025-10-19,22,신재생(태양광),0.000352
2025-10-19,22,신재생(풍력),2.746679
2025-10-19,23,LNG,71.853264
2025-10-19,23,기타,225.417822
2025-10-19,23,신재생(기타),145.231902
2025-10-19,23,신재생(태양광),0.000408
2025-10-19,23,신재생(풍력),3.606313
2025-10-19,24,LNG,71.904112
2025-10-19,24,기타,206.731773
2025-10-19,24,신재생(기타),104.379115
2025-10-19,24,신재생(태양광),0.000392
2025-10-19,24,신재생(풍력),3.316381
2025-10-20,1,LNG,72.095184
2025-10-20,1,기타,198.38323
2025-10-20,1,신재생(기타),104.356274
2025-10-20,1,신재생(태양광),0.000408
2025-10-20,1,신재생(풍력),4.310796
2025-10-20,2,LNG,72.215584
2025-10-20,2,기타,214.539292
2025-10-20,2,신재생(기타),104.334773
2025-10-20,2,신재생(태양광),0.000376
2025-10-20,2,신재생(풍력),4.453689
2025-10-20,3,LNG,72.193184
2025-10-20,3,기타,226.407614
2025-10-20,3,신재생(기타),104.324339
2025-10-20,3,신재생(태양광),0.000464
2025-10-20,3,신재생(풍력),3.862004
2025-10-20,4,LNG,72.200912
2025-10-20,4,기타,243.77997
2025-10-20,4,신재생(기타),104.265519
2025-10-20,4,신재생(태양광),0.000464
2025-10-20,4,신재생(풍력),3.453269
2025-10-20,5,LNG,72.200912
2025-10-20,5,기타,258.090399
2025-10-20,5,신재생(기타),104.287443
2025-10-20,5,신재생(태양광),0.00048
2025-10-20,5,신재생(풍력),4.319743
2025-10-20,6,LNG,72.201696
2025-10-20,6,기타,283.430376
2025-10-20,6,신재생(기타),104.171106
2025-10-20,6,신재생(태양광),0.000472
2025-10-20,6,신재생(풍력),4.630925
2025-10-20,7,LNG,72.187136
2025-10-20,7,기타,262.993383
2025-10-20,7,신재생(기타),104.241483
2025-10-20,7,신재생(태양광),0.098652
2025-10-20,7,신재생(풍력),4.979316
2025-10-20,8,LNG,72.193184
2025-10-20,8,기타,225.803098
2025-10-20,8,신재생(기타),104.176044
2025-10-20,8,신재생(태양광),9.942133
2025-10-20,8,신재생(풍력),4.261638
2025-10-20,9,LNG,72.209088
2025-10-20,9,기타,276.940476
2025-10-20,9,신재생(기타),101.444988
2025-10-20,9,신재생(태양광),73.339766
2025-10-20,9,신재생(풍력),3.475866
2025-10-20,10,LNG,72.193632
2025-10-20,10,기타,316.394072
2025-10-20,10,신재생(기타),71.393786
2025-10-20,10,신재생(태양광),142.476888
2025-10-20,10,신재생(풍력),2.92573
2025-10-20,11,LNG,72.173584
2025-10-20,11,기타,266.48432
2025-10-20,11,신재생(기타),70.669455
2025-10-20,11,신재생(태양광),187.831947
2025-10-20,11,신재생(풍력),2.066195
2025-10-20,12,LNG,72.135056
2025-10-20,12,기타,235.807683
2025-10-20,12,신재생(기타),70.689195
2025-10-20,12,신재생(태양광),211.437708
2025-10-20,12,신재생(풍력),2.332013
2025-10-20,13,LNG,72.109968
2025-10-20,13,기타,181.862401
2025-10-20,13,신재생(기타),70.717504
2025-10-20,13,신재생(태양광),222.381102
2025-10-20,13,신재생(풍력),1.582156
2025-10-20,14,LNG,72.160368
2025-10-20,14,기타,220.140523
2025-10-20,14,신재생(기타),70.613611
2025-10-20,14,신재생(태양광),199.903802
2025-10-20,14,신재생(풍력),1.706707
2025-10-20,15,LNG,77.750092
2025-10-20,15,기타,242.887449
2025-10-20,15,신재생(기타),78.219642
2025-10-20,15,신재생(태양광),165.674055
2025-10-20,15,신재생(풍력),1.958782
2025-10-20,16,LNG,87.546228
2025-10-20,16,기타,235.329965
2025-10-20,16,신재생(기타),121.6123
2025-10-20,16,신재생(태양광),110.354337
2025-10-20,16,신재생(풍력),1.549798
2025-10-20,17,LNG,132.329624
2025-10-20,17,기타,181.481117
2025-10-20,17,신재생(기타),144.855939
2025-10-20,17,신재생(태양광),62.976353
2025-10-20,17,신재생(풍력),0.980061
2025-10-20,18,LNG,218.140244
2025-10-20,18,기타,133.428132
2025-10-20,18,신재생(기타),147.179761
2025-10-20,18,신재생(태양광),10.367341
2025-10-20,18,신재생(풍력),1.00492
2025-10-20,19,LNG,248.904432
2025-10-20,19,기타,170.176826
2025-10-20,19,신재생(기타),145.83946
2025-10-20,19,신재생(태양광),2.079944
2025-10-20,19,신재생(풍력),1.324787
2025-10-20,20,LNG,248.876726
2025-10-20,20,기타,155.742586
2025-10-20,20,신재생(기타),143.965034
2025-10-20,20,신재생(태양광),2.431764
2025-10-20,20,신재생(풍력),1.522174
2025-10-20,21,LNG,248.875914
2025-10-20,21,기타,157.318792
2025-10-20,21,신재생(기타),95.473428
2025-10-20,21,신재생(태양광),2.245816
2025-10-20,21,신재생(풍력),1.10871
2025-10-20,22,LNG,249.807082
2025-10-20,22,기타,160.400028
2025-10-20,22,신재생(기타),85.72882
2025-10-20,22,신재생(태양광),1.586464
2025-10-20,22,신재생(풍력),1.775228
2025-10-20,23,LNG,249.861444
2025-10-20,23,기타,140.838792
2025-10-20,23,신재생(기타),85.806524
2025-10-20,23,신재생(태양광),0.323992
2025-10-20,23,신재생(풍력),1.680504
2025-10-20,24,LNG,242.568438
2025-10-20,24,기타,142.493797
2025-10-20,24,신재생(기타),85.78122
2025-10-20,24,신재생(태양광),0.005716
2025-10-20,24,신재생(풍력),1.270324
2025-10-21,1,LNG,168.074648
2025-10-21,1,기타,167.419415
2025-10-21,1,신재생(기타),85.853197
2025-10-21,1,신재생(태양광),0.000416
2025-10-21,1,신재생(풍력),2.532838
2025-10-21,2,LNG,147.811552
2025-10-21,2,기타,151.214113
2025-10-21,2,신재생(기타),85.838677
2025-10-21,2,신재생(태양광),0.000432
2025-10-21,2,신재생(풍력),2.74537
2025-10-21,3,LNG,141.8788
2025-10-21,3,기타,148.853052
2025-10-21,3,신재생(기타),85.724171
2025-10-21,3,신재생(태양광),0.000448
2025-10-21,3,신재생(풍력),2.949211
2025-10-21,4,LNG,122.730384
2025-10-21,4,기타,156.831638
2025-10-21,4,신재생(기타),85.69951
2025-10-21,4,신재생(태양광),0.00044
2025-10-21,4,신재생(풍력),2.920756
2025-10-21,5,LNG,70.98224
2025-10-21,5,기타,181.37613
2025-10-21,5,신재생(기타),85.776803
2025-10-21,5,신재생(태양광),0.000456
2025-10-21,5,신재생(풍력),3.567264
2025-10-21,6,LNG,75.581408
2025-10-21,6,기타,195.920834
2025-10-21,6,신재생(기타),85.560194
2025-10-21,6,신재생(태양광),0.00044
2025-10-21,6,신재생(풍력),3.364258
2025-10-21,7,LNG,75.483072
2025-10-21,7,기타,203.593512
2025-10-21,7,신재생(기타),85.564444
2025-10-21,7,신재생(태양광),0.005059
2025-10-21,7,신재생(풍력),4.145329
2025-10-21,8,LNG,75.85424
2025-10-21,8,기타,184.664823
2025-10-21,8,신재생(기타),85.782211
2025-10-21,8,신재생(태양광),1.56789
2025-10-21,8,신재생(풍력),4.061245
2025-10-21,9,LNG,75.38048
2025-10-21,9,기타,182.337005
2025-10-21,9,신재생(기타),85.429018
2025-10-21,9,신재생(태양광),20.482278
2025-10-21,9,신재생(풍력),2.865511
2025-10-21,10,LNG,86.52847
2025-10-21,10,기타,185.530729
2025-10-21,10,신재생(기타),85.63285
2025-10-21,10,신재생(태양광),30.160221
2025-10-21,10,신재생(풍력),3.044924
2025-10-21,11,LNG,122.321248
2025-10-21,11,기타,159.358328
2025-10-21,11,신재생(기타),85.774866
2025-10-21,11,신재생(태양광),53.311848
2025-10-21,11,신재생(풍력),2.479999
2025-10-21,12,LNG,162.164912
2025-10-21,12,기타,195.474165
2025-10-21,12,신재생(기타),85.756937
2025-10-21,12,신재생(태양광),92.529944
2025-10-21,12,신재생(풍력),2.063866
2025-10-21,13,LNG,172.076912
2025-10-21,13,기타,187.706724
2025-10-21,13,신재생(기타),85.683149
2025-10-21,13,신재생(태양광),74.610823
2025-10-21,13,신재생(풍력),2.266771
2025-10-21,14,LNG,172.31529
2025-10-21,14,기타,175.054088
2025-10-21,14,신재생(기타),85.75815
2025-10-21,14,신재생(태양광),47.49285
2025-10-21,14,신재생(풍력),1.9897
2025-10-21,15,LNG,172.192874
2025-10-21,15,기타,186.926329
2025-10-21,15,신재생(기타),86.021249
2025-10-21,15,신재생(태양광),43.646715
2025-10-21,15,신재생(풍력),2.089038
2025-10-21,16,LNG,172.716362
2025-10-21,16,기타,194.414225
2025-10-21,16,신재생(기타),85.923256
2025-10-21,16,신재생(태양광),18.144501
2025-10-21,16,신재생(풍력),2.455047
2025-10-21,17,LNG,179.86388
2025-10-21,17,기타,201.170345
2025-10-21,17,신재생(기타),85.883813
2025-10-21,17,신재생(태양광),6.950635
2025-10-21,17,신재생(풍력),2.95733
2025-10-21,18,LNG,204.85913
2025-10-21,18,기타,157.595466
2025-10-21,18,신재생(기타),85.922173
2025-10-21,18,신재생(태양광),1.617143
2025-10-21,18,신재생(풍력),2.454956
2025-10-21,19,LNG,239.010562
2025-10-21,19,기타,197.17105
2025-10-21,19,신재생(기타),85.743973
2025-10-21,19,신재생(태양광),1.645043
2025-10-21,19,신재생(풍력),2.684816
2025-10-21,20,LNG,249.785004
2025-10-21,20,기타,199.139375
2025-10-21,20,신재생(기타),85.767431
2025-10-21,20,신재생(태양광),1.421928
2025-10-21,20,신재생(풍력),2.291202
2025-10-21,21,LNG,251.840106
2025-10-21,21,기타,197.396706
2025-10-21,21,신재생(기타),85.594318
2025-10-21,21,신재생(태양광),0.037444
2025-10-21,21,신재생(풍력),2.297812
2025-10-21,22,LNG,243.971056
2025-10-21,22,기타,179.630621
2025-10-21,22,신재생(기타),85.885244
2025-10-21,22,신재생(태양광),0.00044
2025-10-21,22,신재생(풍력),1.736484
2025-10-21,23,LNG,243.790582
2025-10-21,23,기타,172.546096
2025-10-21,23,신재생(기타),85.660206
2025-10-21,23,신재생(태양광),0.00032
2025-10-21,23,신재생(풍력),1.820634
2025-10-21,24,LNG,190.702022
2025-10-21,24,기타,158.178641
2025-10-21,24,신재생(기타),85.697506
2025-10-21,24,신재생(태양광),0.000336
2025-10-21,24,신재생(풍력),1.931069
2025-10-22,1,LNG,175.65604
2025-10-22,1,기타,124.682663
2025-10-22,1,신재생(기타),85.615957
2025-10-22,1,신재생(태양광),0.000392
2025-10-22,1,신재생(풍력),1.377256
2025-10-22,2,LNG,176.353114
2025-10-22,2,기타,144.614603
2025-10-22,2,신재생(기타),85.673771
2025-10-22,2,신재생(태양광),0.0004
2025-10-22,2,신재생(풍력),1.926126
2025-10-22,3,LNG,155.82224
2025-10-22,3,기타,154.271292
2025-10-22,3,신재생(기타),85.65691
2025-10-22,3,신재생(태양광),0.00036
2025-10-22,3,신재생(풍력),2.545188
2025-10-22,4,LNG,154.619206
2025-10-22,4,기타,155.198487
2025-10-22,4,신재생(기타),85.664086
2025-10-22,4,신재생(태양광),0.0004
2025-10-22,4,신재생(풍력),2.847333
2025-10-22,5,LNG,154.202986
2025-10-22,5,기타,160.189323
2025-10-22,5,신재생(기타),85.789571
2025-10-22,5,신재생(태양광),0.000424
2025-10-22,5,신재생(풍력),2.806864
2025-10-22,6,LNG,154.30639
2025-10-22,6,기타,184.073906
2025-10-22,6,신재생(기타),85.748172
2025-10-22,6,신재생(태양광),0.000424
2025-10-22,6,신재생(풍력),2.87117
2025-10-22,7,LNG,154.270018
2025-10-22,7,기타,185.84959
2025-10-22,7,신재생(기타),85.717466
2025-10-22,7,신재생(태양광),0.032854
2025-10-22,7,신재생(풍력),3.660662
2025-10-22,8,LNG,187.57984
2025-10-22,8,기타,185.547585
2025-10-22,8,신재생(기타),85.72953
2025-10-22,8,신재생(태양광),11.065593
2025-10-22,8,신재생(풍력),4.696116
2025-10-22,9,LNG,173.740238
2025-10-22,9,기타,227.52291
2025-10-22,9,신재생(기타),85.473837
2025-10-22,9,신재생(태양광),59.196611
2025-10-22,9,신재생(풍력),5.0687
2025-10-22,10,LNG,117.589794
2025-10-22,10,기타,253.827536
2025-10-22,10,신재생(기타),85.662474
2025-10-22,10,신재생(태양광),108.025299
2025-10-22,10,신재생(풍력),6.276866
2025-10-22,11,LNG,73.96144
2025-10-22,11,기타,261.637434
2025-10-22,11,신재생(기타),85.575785
2025-10-22,11,신재생(태양광),148.325095
2025-10-22,11,신재생(풍력),5.316825
2025-10-22,12,LNG,73.575936
2025-10-22,12,기타,264.404031
2025-10-22,12,신재생(기타),85.702924
2025-10-22,12,신재생(태양광),164.068936
2025-10-22,12,신재생(풍력),5.683184
2025-10-22,13,LNG,73.11136
2025-10-22,13,기타,257.704181
2025-10-22,13,신재생(기타),85.626148
2025-10-22,13,신재생(태양광),162.282947
2025-10-22,13,신재생(풍력),4.93882
2025-10-22,14,LNG,72.94672
2025-10-22,14,기타,249.405115
2025-10-22,14,신재생(기타),85.571391
2025-10-22,14,신재생(태양광),167.16465
2025-10-22,14,신재생(풍력),4.670541
2025-10-22,15,LNG,73.019968
2025-10-22,15,기타,247.465057
2025-10-22,15,신재생(기타),85.561506
2025-10-22,15,신재생(태양광),148.89261
2025-10-22,15,신재생(풍력),3.670281
2025-10-22,16,LNG,77.4186
2025-10-22,16,기타,213.690738
2025-10-22,16,신재생(기타),84.907323
2025-10-22,16,신재생(태양광),108.154935
2025-10-22,16,신재생(풍력),3.799904
2025-10-22,17,LNG,91.238658
2025-10-22,17,기타,171.287623
2025-10-22,17,신재생(기타),85.407913
2025-10-22,17,신재생(태양광),50.543489
2025-10-22,17,신재생(풍력),5.291567
2025-10-22,18,LNG,145.518618
2025-10-22,18,기타,130.398109
2025-10-22,18,신재생(기타),85.458034
2025-10-22,18,신재생(태양광),8.949888
2025-10-22,18,신재생(풍력),5.620004
2025-10-22,19,LNG,222.295892
2025-10-22,19,기타,159.660853
2025-10-22,19,신재생(기타),85.471116
2025-10-22,19,신재생(태양광),2.024846
2025-10-22,19,신재생(풍력),7.330295
2025-10-22,20,LNG,240.519216
2025-10-22,20,기타,173.407344
2025-10-22,20,신재생(기타),85.562758
2025-10-22,20,신재생(태양광),2.993656
2025-10-22,20,신재생(풍력),6.875029
2025-10-22,21,LNG,244.845328
2025-10-22,21,기타,197.694159
2025-10-22,21,신재생(기타),85.592332
2025-10-22,21,신재생(태양광),2.878908
2025-10-22,21,신재생(풍력),6.522074
2025-10-22,22,LNG,229.54337
2025-10-22,22,기타,189.924803
2025-10-22,22,신재생(기타),85.60667
2025-10-22,22,신재생(태양광),1.720592
2025-10-22,22,신재생(풍력),6.997868
2025-10-22,23,LNG,168.526414
2025-10-22,23,기타,188.988575
2025-10-22,23,신재생(기타),85.836087
2025-10-22,23,신재생(태양광),0.316224
2025-10-22,23,신재생(풍력),7.443838
2025-10-22,24,LNG,169.912778
2025-10-22,24,기타,175.262817
2025-10-22,24,신재생(기타),85.564033
2025-10-22,24,신재생(태양광),0.004756
2025-10-22,24,신재생(풍력),7.036331
2025-10-23,1,LNG,138.51355
2025-10-23,1,기타,168.201003
2025-10-23,1,신재생(기타),85.586591
2025-10-23,1,신재생(태양광),0.000416
2025-10-23,1,신재생(풍력),5.969397
2025-10-23,2,LNG,73.271968
2025-10-23,2,기타,184.465043
2025-10-23,2,신재생(기타),85.659131
2025-10-23,2,신재생(태양광),0.000408
2025-10-23,2,신재생(풍력),6.074823
2025-10-23,3,LNG,70.31528
2025-10-23,3,기타,194.140723
2025-10-23,3,신재생(기타),85.649733
2025-10-23,3,신재생(태양광),0.000384
2025-10-23,3,신재생(풍력),5.754728
2025-10-23,4,LNG,70.221088
2025-10-23,4,기타,200.813876
2025-10-23,4,신재생(기타),85.699665
2025-10-23,4,신재생(태양광),0.000464
2025-10-23,4,신재생(풍력),5.855762
2025-10-23,5,LNG,70.217616
2025-10-23,5,기타,193.263693
2025-10-23,5,신재생(기타),85.723222
2025-10-23,5,신재생(태양광),0.00048
2025-10-23,5,신재생(풍력),6.079595
2025-10-23,6,LNG,73.433808
2025-10-23,6,기타,211.221245
2025-10-23,6,신재생(기타),85.5786
2025-10-23,6,신재생(태양광),0.000504
2025-10-23,6,신재생(풍력),5.74333
2025-10-23,7,LNG,73.703616
2025-10-23,7,기타,179.691201
2025-10-23,7,신재생(기타),85.57547
2025-10-23,7,신재생(태양광),0.126425
2025-10-23,7,신재생(풍력),5.511245
2025-10-23,8,LNG,73.302096
2025-10-23,8,기타,188.189321
2025-10-23,8,신재생(기타),85.709202
2025-10-23,8,신재생(태양광),16.059565
2025-10-23,8,신재생(풍력),5.230854
2025-10-23,9,LNG,72.460192
2025-10-23,9,기타,217.152676
2025-10-23,9,신재생(기타),85.573503
2025-10-23,9,신재생(태양광),64.478128
2025-10-23,9,신재생(풍력),4.937733
2025-10-23,10,LNG,71.443008
2025-10-23,10,기타,251.582105
2025-10-23,10,신재생(기타),84.652277
2025-10-23,10,신재생(태양광),121.304783
2025-10-23,10,신재생(풍력),4.620217
2025-10-23,11,LNG,70.864752
2025-10-23,11,기타,267.735314
2025-10-23,11,신재생(기타),85.75802
2025-10-23,11,신재생(태양광),161.984325
2025-10-23,11,신재생(풍력),4.326715
2025-10-23,12,LNG,70.672336
2025-10-23,12,기타,268.095907
2025-10-23,12,신재생(기타),85.734591
2025-10-23,12,신재생(태양광),173.510008
2025-10-23,12,신재생(풍력),4.531011
2025-10-23,13,LNG,70.292096
2025-10-23,13,기타,272.483526
2025-10-23,13,신재생(기타),85.685931
2025-10-23,13,신재생(태양광),169.058175
2025-10-23,13,신재생(풍력),4.868771
2025-10-23,14,LNG,70.179536
2025-10-23,14,기타,275.701938
2025-10-23,14,신재생(기타),85.661547
2025-10-23,14,신재생(태양광),163.8376
2025-10-23,14,신재생(풍력),4.818626
2025-10-23,15,LNG,75.353964
2025-10-23,15,기타,271.531674
2025-10-23,15,신재생(기타),85.665794
2025-10-23,15,신재생(태양광),146.00133
2025-10-23,15,신재생(풍력),4.299149
2025-10-23,16,LNG,95.454954
2025-10-23,16,기타,246.093639
2025-10-23,16,신재생(기타),89.5567
2025-10-23,16,신재생(태양광),115.599828
2025-10-23,16,신재생(풍력),3.334297
2025-10-23,17,LNG,148.344056
2025-10-23,17,기타,191.879066
2025-10-23,17,신재생(기타),109.314396
2025-10-23,17,신재생(태양광),58.677423
2025-10-23,17,신재생(풍력),3.102254
2025-10-23,18,LNG,167.350246
2025-10-23,18,기타,133.822079
2025-10-23,18,신재생(기타),121.543094
2025-10-23,18,신재생(태양광),10.831335
2025-10-23,18,신재생(풍력),2.3844
2025-10-23,19,LNG,168.416514
2025-10-23,19,기타,129.286138
2025-10-23,19,신재생(기타),138.021962
2025-10-23,19,신재생(태양광),2.051304
2025-10-23,19,신재생(풍력),1.860774
2025-10-23,20,LNG,168.970312
2025-10-23,20,기타,124.968189
2025-10-23,20,신재생(기타),145.100721
2025-10-23,20,신재생(태양광),3.00606
2025-10-23,20,신재생(풍력),1.493006
2025-10-23,21,LNG,139.469918
2025-10-23,21,기타,163.091889
2025-10-23,21,신재생(기타),145.389329
2025-10-23,21,신재생(태양광),2.896228
2025-10-23,21,신재생(풍력),1.434584
2025-10-23,22,LNG,73.424624
2025-10-23,22,기타,164.252637
2025-10-23,22,신재생(기타),145.499454
2025-10-23,22,신재생(태양광),1.791632
2025-10-23,22,신재생(풍력),1.746604
2025-10-23,23,LNG,73.518256
2025-10-23,23,기타,174.885077
2025-10-23,23,신재생(기타),143.223415
2025-10-23,23,신재생(태양광),0.10332
2025-10-23,23,신재생(풍력),2.971382
2025-10-23,24,LNG,73.56944
2025-10-23,24,기타,136.968882
2025-10-23,24,신재생(기타),109.09849
2025-10-23,24,신재생(태양광),0.000392
2025-10-23,24,신재생(풍력),2.086942
2025-10-24,1,LNG,73.432576
2025-10-24,1,기타,128.555639
2025-10-24,1,신재생(기타),103.45249
2025-10-24,1,신재생(태양광),0.000376
2025-10-24,1,신재생(풍력),2.903813
2025-10-24,2,LNG,70.347648
2025-10-24,2,기타,106.060602
2025-10-24,2,신재생(기타),103.573006
2025-10-24,2,신재생(태양광),0.000456
2025-10-24,2,신재생(풍력),2.319616
2025-10-24,3,LNG,70.240464
2025-10-24,3,기타,100.155694
2025-10-24,3,신재생(기타),103.652
2025-10-24,3,신재생(태양광),0.000376
2025-10-24,3,신재생(풍력),1.876284
2025-10-24,4,LNG,70.236768
2025-10-24,4,기타,86.288543
2025-10-24,4,신재생(기타),103.625495
2025-10-24,4,신재생(태양광),0.000408
2025-10-24,4,신재생(풍력),1.532051
2025-10-24,5,LNG,70.248304
2025-10-24,5,기타,84.183421
2025-10-24,5,신재생(기타),103.493555
2025-10-24,5,신재생(태양광),0.000408
2025-10-24,5,신재생(풍력),2.028243
2025-10-24,6,LNG,73.328976
2025-10-24,6,기타,101.322794
2025-10-24,6,신재생(기타),103.447832
2025-10-24,6,신재생(태양광),0.000392
2025-10-24,6,신재생(풍력),2.248244
2025-10-24,7,LNG,73.032288
2025-10-24,7,기타,95.886425
2025-10-24,7,신재생(기타),103.505914
2025-10-24,7,신재생(태양광),0.16077
2025-10-24,7,신재생(풍력),2.441582
2025-10-24,8,LNG,72.879184
2025-10-24,8,기타,110.23386
2025-10-24,8,신재생(기타),103.551358
2025-10-24,8,신재생(태양광),18.924418
2025-10-24,8,신재생(풍력),2.605378
2025-10-24,9,LNG,72.252992
2025-10-24,9,기타,133.436035
2025-10-24,9,신재생(기타),103.340976
2025-10-24,9,신재생(태양광),79.977816
2025-10-24,9,신재생(풍력),2.15627
2025-10-24,10,LNG,71.45264
2025-10-24,10,기타,163.746655
2025-10-24,10,신재생(기타),103.322898
2025-10-24,10,신재생(태양광),130.327712
2025-10-24,10,신재생(풍력),1.776887
2025-10-24,11,LNG,70.912688
2025-10-24,11,기타,182.194245
2025-10-24,11,신재생(기타),103.488721
2025-10-24,11,신재생(태양광),171.574062
2025-10-24,11,신재생(풍력),1.320126
2025-10-24,12,LNG,70.762272
2025-10-24,12,기타,212.214918
2025-10-24,12,신재생(기타),97.755449
2025-10-24,12,신재생(태양광),195.932639
2025-10-24,12,신재생(풍력),1.202469
2025-10-24,13,LNG,70.42728
2025-10-24,13,기타,235.319397
2025-10-24,13,신재생(기타),69.579507
2025-10-24,13,신재생(태양광),207.262787
2025-10-24,13,신재생(풍력),1.076368
2025-10-24,14,LNG,70.40656
2025-10-24,14,기타,228.241021
2025-10-24,14,신재생(기타),81.226874
2025-10-24,14,신재생(태양광),195.707466
2025-10-24,14,신재생(풍력),1.029852
2025-10-24,15,LNG,79.857218
2025-10-24,15,기타,200.222728
2025-10-24,15,신재생(기타),103.533139
2025-10-24,15,신재생(태양광),167.918611
2025-10-24,15,신재생(풍력),1.05936
2025-10-24,16,LNG,128.535708
2025-10-24,16,기타,169.420096
2025-10-24,16,신재생(기타),103.567568
2025-10-24,16,신재생(태양광),116.86781
2025-10-24,16,신재생(풍력),0.75342
2025-10-24,17,LNG,195.937574
2025-10-24,17,기타,116.967013
2025-10-24,17,신재생(기타),103.558817
2025-10-24,17,신재생(태양광),57.778551
2025-10-24,17,신재생(풍력),0.65323
2025-10-24,18,LNG,238.93177
2025-10-24,18,기타,77.473417
2025-10-24,18,신재생(기타),103.542479
2025-10-24,18,신재생(태양광),9.282918
2025-10-24,18,신재생(풍력),0.627253
2025-10-24,19,LNG,243.69009
2025-10-24,19,기타,83.213577
2025-10-24,19,신재생(기타),103.612894
2025-10-24,19,신재생(태양광),2.049694
2025-10-24,19,신재생(풍력),0.565364
2025-10-24,20,LNG,243.75386
2025-10-24,20,기타,71.66884
2025-10-24,20,신재생(기타),103.669097
2025-10-24,20,신재생(태양광),3.005556
2025-10-24,20,신재생(풍력),0.400276
2025-10-24,21,LNG,244.86364
2025-10-24,21,기타,63.213333
2025-10-24,21,신재생(기타),103.660219
2025-10-24,21,신재생(태양광),2.897904
2025-10-24,21,신재생(풍력),0.3486
2025-10-24,22,LNG,244.822578
2025-10-24,22,기타,65.024386
2025-10-24,22,신재생(기타),103.77561
2025-10-24,22,신재생(태양광),1.980808
2025-10-24,22,신재생(풍력),0.43176
2025-10-24,23,LNG,233.696442
2025-10-24,23,기타,56.739355
2025-10-24,23,신재생(기타),103.750294
2025-10-24,23,신재생(태양광),0.247016
2025-10-24,23,신재생(풍력),1.04598
2025-10-24,24,LNG,153.639066
2025-10-24,24,기타,56.599418
2025-10-24,24,신재생(기타),103.722005
2025-10-24,24,신재생(태양광),0.001968
2025-10-24,24,신재생(풍력),0.90564
2025-10-25,1,LNG,148.250592
2025-10-25,1,기타,63.460005
2025-10-25,1,신재생(기타),103.7164
2025-10-25,1,신재생(태양광),0.000408
2025-10-25,1,신재생(풍력),0.78522
2025-10-25,2,LNG,148.338288
2025-10-25,2,기타,84.075755
2025-10-25,2,신재생(기타),103.777538
2025-10-25,2,신재생(태양광),0.000368
2025-10-25,2,신재생(풍력),1.08318
2025-10-25,3,LNG,140.87136
2025-10-25,3,기타,97.392574
2025-10-25,3,신재생(기타),103.84967
2025-10-25,3,신재생(태양광),0.000304
2025-10-25,3,신재생(풍력),0.95502
2025-10-25,4,LNG,140.730352
2025-10-25,4,기타,90.187092
2025-10-25,4,신재생(기타),103.795096
2025-10-25,4,신재생(태양광),0.00032
2025-10-25,4,신재생(풍력),1.28814
2025-10-25,5,LNG,140.746368
2025-10-25,5,기타,97.754943
