거래일자,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2020-01-01,748.185,712.391,679.068,665.567,663.044,675.562,685.71,686.043,698.51,681.516,641.421,616.249,605.606,601.902,604.457,617.529,655.684,737.998,781.527,787.732,770.692,744.975,726.314,715.492
2020-01-02,668.403,643.087,630.489,618.152,604.327,618.437,656.19,706.194,751.425,746.092,742.546,744.018,722.032,730.255,722.722,719.034,736.869,776.202,808.57,804.961,784.238,758.725,743.769,740.567
2020-01-03,689.778,650.029,616.688,594.246,597.032,627.758,663.907,709.518,740.576,735.943,719.885,690.999,654.816,669.278,666.009,667.123,693.949,762.515,793.719,788.716,762.169,749.423,734.454,720.507
2020-01-04,719.805,687.483,663.068,649.657,654.173,668.594,691.831,709.636,703.298,647.272,627.532,606.367,575.215,573.072,582.631,597.711,642.27,736.877,805.018,807.924,794.649,771.738,756.065,752.084
2020-01-05,703.664,670.086,648.774,642.516,647.694,663.222,684.845,698.703,673.415,601.439,582.078,567.696,559.997,573.062,588.951,601.305,637.311,708.053,753.282,752.556,739.395,719.462,703.86,691.687
2020-01-06,641.674,603.536,576.767,564.756,566.392,584.548,616.215,655.023,717.267,738.123,720.169,708.304,687.639,715.057,727.436,740.045,750.497,757.71,758.083,738.351,711.399,680.05,655.394,643.597
2020-01-07,609.629,574.665,551.456,540.193,543.271,558.274,588.298,623.341,675.826,703.737,690.194,669.945,645.606,651.444,645.016,659.457,679.63,708.249,732.019,731.256,723.786,701.005,697.542,695.917
2020-01-08,656.963,631.899,612.201,609.488,621.337,644.102,674.376,711.35,775.821,784.534,741.919,730.839,711.531,736.108,742.785,748.524,780.863,843.091,869.797,855.012,832.631,801.562,783.451,763.644
2020-01-09,720.381,686.949,660.992,647.794,642.713,656.783,685.105,727.699,786.164,813.697,774.452,748.748,728.087,736.818,744.532,761.13,789.326,833.281,845.398,833.539,816.223,789.302,774.759,763.473
2020-01-10,743.74,709.269,682.948,674.959,677.828,694.938,725.447,764.946,787.223,718.678,680.749,649.911,627.209,634.197,640.487,653.755,711.665,781.135,819.947,810.395,793.423,771.925,761.274,750.101
2020-01-11,702.007,663.323,633.535,620.095,628.127,647.016,669.738,694.439,731.721,733.219,700.806,708.813,725.915,719.285,698.075,713.271,744.461,791.105,813.638,805.181,791.038,771.513,757.367,755.48
2020-01-12,716.203,679.503,654.867,644.267,651.177,665.489,681.266,696.891,712.092,679.47,658.089,650.265,639.724,650.833,637.936,644.217,690.704,777.92,834.584,834.857,827.791,806.992,792.519,787.475
2020-01-13,733.426,696.269,672.407,659.331,661.325,681.589,708.152,755.594,806.259,777.415,754.198,726.683,705.627,719.441,715.738,721.775,768.088,842.996,866.683,853.552,841.536,821.052,801.796,783.509
2020-01-14,739.363,699.568,676.003,665.603,664.745,686.081,718.922,770.228,861.596,922.02,937.322,920.453,893.928,875.577,822.258,811.695,822.221,892.604,935.444,925.269,901.491,875.357,854.365,846.015
2020-01-15,795.208,750.074,730.196,697.163,691.263,710.305,751.517,801.408,839.352,798.55,782.223,769.145,740.383,745.394,757.15,782.466,820.593,888.001,916.77,904.08,884.732,852.3,827.064,811.545
2020-01-16,761.655,717.926,691.133,678.547,679.962,698.54,725.835,768.665,839.849,867.443,828.235,765.852,729.321,728.671,726.09,741.369,779.989,847.932,889.802,884.282,858.213,824.751,801.378,793.983
2020-01-17,736.042,693.88,665.502,653.704,656.08,672.134,704.017,747.241,795.703,777.643,742.808,720.127,680.706,693.958,695.258,713.736,763.865,846.3,894.092,885.965,872.312,847.192,829.719,824.614
2020-01-18,777.879,736.027,711.456,699.55,700.479,718.045,741.456,766.871,761.398,701.977,692.051,682.356,658.002,657.549,660.76,670.51,712.791,799.772,856.355,854.863,837.003,817.675,804.336,795.627
2020-01-19,763.195,730.412,706.658,684.81,686.068,694.534,704.212,717.472,721.982,696.781,678.905,665.887,674.253,690.156,708.372,727.405,736.488,783.479,834.59,837.197,821.076,791.759,770.22,759.074
2020-01-20,715.455,686.179,663.694,655.277,661.382,678.003,711.48,762.054,814.629,786.438,753.041,716.683,670.048,687.375,698.993,705.744,746.478,833.985,890.099,891.637,879.01,845.71,828.651,817.426
2020-01-21,759.787,723.215,703.179,696.435,700.143,717.978,750.211,799.511,818.93,747.839,718.392,693.972,658.766,667.873,663.585,668.627,697.025,770.685,838.438,840.071,819.748,789.066,761.178,748.318
2020-01-22,707.178,667.739,639.798,631.692,633.717,651.364,679.766,720.558,791.404,830.753,798.977,772.685,768.432,790.381,788.679,787.089,788.205,796.796,795.27,781.273,758.505,739.519,725.485,717.423
2020-01-23,669.261,631.131,620.95,610.322,617.285,632.073,655.906,685.581,731.959,756.107,749.559,717.803,679.598,682.919,668.72,655.295,670.804,712.814,749.276,752.239,745.768,732.375,717.304,716.829
2020-01-24,675.058,640.551,614.258,602.701,604.648,621.712,641.624,653.614,652.16,607.856,612.885,609.054,593.699,578.067,578.316,594.374,610.997,658.98,716.557,717.74,709.173,697.332,684.51,688.589
2020-01-25,637.28,603.067,579.508,563.423,562.794,578.228,607.983,630.913,599.181,550.109,540.95,532.64,525.294,524.698,546.82,601.858,631.753,649.487,674.891,678.265,676.327,671.366,669.435,670.342
2020-01-26,641.746,607.642,589.825,584.926,586.813,598.738,616.487,628.179,628.427,597.44,585.758,582.956,592.344,598.354,610.311,615.719,651.703,691.584,724.385,725.141,717.777,704.826,699.254,699.73
2020-01-27,652.217,620.065,599.573,591.642,589.998,601.572,621.4,634.467,668.744,702.908,711.16,702.263,697.44,711.914,675.601,645.328,670.304,720.115,765.788,767.419,756.485,734.521,717.668,710.044
2020-01-28,673.53,641.899,619.518,612.123,612.792,629.247,655.891,693.517,751.452,754.336,740.268,725.547,700.57,705.636,701.252,699.926,704.054,743.567,801.272,804.473,791.969,764.161,737.879,733.88
2020-01-29,687.111,650.664,640.06,628.305,638.157,661.99,688.565,724.113,744.438,719.399,721.363,712.758,673.861,683.494,689.661,698.024,713.487,768.924,825.936,821.7,798.856,781.791,759.096,748.483
2020-01-30,704.592,678.463,666.916,659.311,662.746,676.69,679.713,723.508,757.533,763.244,761.35,750.263,714.397,714.821,709.233,717.011,743.279,807.433,849.691,840.478,814.584,792.496,781.57,780.307
2020-01-31,738.793,698.635,669.71,657.758,659.257,672.665,696.732,731.751,792.144,778.357,756.463,746.426,718.592,723.003,718.34,718.696,738.569,800.714,861.817,857.185,838.212,814.504,802.099,801.648
2020-02-01,764.583,732.792,710.716,695.197,695.074,710.873,727.431,740.53,707.981,643.4,641.984,629.616,608.176,607.11,602.802,606.716,630.952,708.596,800.754,813.66,798.425,782.445,775.395,771.003
2020-02-02,739.845,706.9,685.592,676.98,679.291,691.798,702.939,712.646,676.83,605.16,595.256,578.625,569.338,567.348,578.514,584.758,604.972,674.405,780.045,809.502,808.692,792.057,779.774,774.798
2020-02-03,735.902,705.214,681.767,671.492,668.466,677.28,701.03,738.51,761.022,737.985,748.902,736.369,698.896,709.211,708.26,708.308,716.104,782.523,857.368,867.352,845.805,823.326,808.98,803.866
2020-02-04,757.491,732.314,713.542,704.362,701.816,718.093,748.846,784.643,784.485,726.269,703.075,675.339,644.22,650.558,644.966,649.98,673.654,732.141,832.46,855.046,843.562,817.124,800.29,792.731
2020-02-05,753.839,715.117,687.093,667.844,661.043,675.055,706.16,747.917,784.274,762.288,755.512,728.817,692.034,697.149,696.402,702.983,732.832,822.567,899.735,909.724,888.183,861.645,842.307,838.081
2020-02-06,798.414,761.764,739.062,728.225,734.095,750.005,776.758,816.53,831.262,773.757,749.814,718.566,688.423,693.024,687.032,703.922,757.167,842.425,883.768,876.961,851.032,818.701,797.722,790.143
2020-02-07,744.43,705.623,679.271,665.546,665.858,681.639,708.557,742.761,783.31,741.776,730.768,701.826,657.034,673.439,671.929,686.005,718.476,771.632,832.782,844.653,823.723,796.655,777.349,776.589
2020-02-08,743.029,705.666,676.735,667.44,665.342,682.185,700.305,711.165,732.705,750.911,754.623,710.648,668.786,674.163,671.066,672.872,688.405,751.227,835.612,842.078,830.781,813.937,802.48,802.155
2020-02-09,759.405,724.468,697.842,684.583,675.114,684.723,696.54,703.759,704.888,659.555,645.211,641.09,628.301,623.872,618.291,623.85,639.852,704.175,804.462,825.106,815.811,799.554,789.081,788.601
2020-02-10,758.513,724.534,698.115,681.99,677.584,683.033,702.836,744.108,756.33,714.869,706.22,685.571,650.602,656.497,653.432,655.248,672.772,716.403,794.156,815.252,805.233,788.454,778.372,776.068
2020-02-11,736.882,705.382,684.589,675.198,670.949,684.661,713.748,749.834,749.552,696.716,684.355,679.491,659.968,679.176,686.378,683.248,692.82,726.488,757.265,759.685,743.446,719.911,707.312,700.94
2020-02-12,655.949,620.97,598.199,583.631,580.343,592.543,613.22,638.338,700.482,736.96,739.641,700.319,673.803,688.293,688.059,681.409,684.206,698.146,743.878,773.054,765.182,741.463,733.392,721.979
2020-02-13,683.88,656.441,628.206,621.686,618.247,622.456,656.001,692.049,697.541,670.6,655.195,618.458,593.469,619.527,620.768,608.901,627.654,664.1,732.992,744.377,736.431,719.747,721.232,711.015
2020-02-14,660.577,620.157,597.715,587.179,586.808,616.696,639.752,672.958,662.312,637.04,619.857,601.103,576.09,581.453,585.187,590.796,614.216,651.688,709.316,728.6,719.35,708.531,699.359,700.232
2020-02-15,655.258,612.832,588.406,573.729,573.479,579.995,598.759,603.3,600.982,593.565,583.383,564.879,552.882,578.705,590.269,598.967,613.067,638.623,669.351,671.947,660.687,643.977,635.093,631.137
2020-02-16,603.48,573.874,577.835,586.028,595.574,615.659,644.571,668.622,669.253,670.332,659.626,649.675,648.456,658.373,650.991,666.156,710.195,784.018,829.061,830.885,812.906,788.233,779.358,773.743
2020-02-17,737.913,712.669,696.642,691.081,695.701,711.529,745.897,789.066,841.264,804.881,819.771,854.826,796.597,792.704,802.557,853.921,920.699,928.085,930.672,922.004,894.932,863.482,837.955,829.449
2020-02-18,791.694,761.482,737.4,725.337,723.033,738.162,763.355,797.944,840.831,804.18,801.762,768.639,721.081,707.133,693.993,690.678,707.045,767.512,860.698,893.202,884.191,861.587,843.741,840.473
2020-02-19,796.118,760.549,732.743,717.764,719.401,737.664,764.758,786.147,761.306,724.216,714.77,690.49,664.21,668.247,668.622,672.459,702.061,747.061,810.704,846.485,835.511,810.991,787.919,775.319
2020-02-20,738.265,699.279,677.277,659.551,664.107,687.26,720.314,751.317,724.238,688.94,674.668,646.643,621.356,627.129,623.611,631.805,654.606,701.002,793.762,835.058,825.392,807.388,793.115,786.275
2020-02-21,745.252,711.068,687.543,675.628,676.318,694.517,724.097,745.852,708.456,665.973,647.417,624.614,604.157,664.151,674.882,693.934,734.293,751.192,761.478,761.834,737.955,711.07,696.007,694.774
2020-02-22,658.94,630.889,614.12,615.792,627.413,644.53,668.156,683.041,638.83,595.169,589.07,572.654,554.875,557.365,565.433,601.279,666.702,728.324,771.016,788.52,788.505,776.413,771.005,770.244
2020-02-23,732.885,699.906,676.953,672.899,677.486,696.742,716.435,711.931,628.875,569.141,560.962,547.824,536.106,532.157,532.734,541.79,570.895,631.427,744.653,799.647,799.502,786.015,778.905,772.17
2020-02-24,732.609,703.216,686.506,678.609,679.164,695.161,726.303,743.446,698.518,661.399,652.135,638.364,615.242,630.238,619.548,619.62,636.445,677.583,720.335,731.487,718.28,698.944,672.825,662.546
2020-02-25,619.932,584.365,564.392,556.86,554.459,567.74,591.635,621.3,682.136,702.311,687.996,688.786,667.19,667.1,654.63,656.851,667.023,681.62,705.754,714.157,712.334,692.115,677.374,668.565
2020-02-26,636.51,613.687,594.849,580.985,577.624,595.472,622.683,646.859,664.031,665.455,675.277,666.809,649.829,653.929,650.993,648.824,654.473,678.91,732.864,772.391,762.648,749.377,739.392,733.577
2020-02-27,695.419,667.588,651.606,646.045,651.234,670.947,697.436,711.801,674.326,652.444,653.256,636.918,613.167,622.824,618.88,626.004,639.019,672.157,733.564,773.091,759.502,740.629,731.757,731.808
2020-02-28,683.789,642.033,620.639,604.331,601.695,615.542,642.672,665.165,716.543,762.265,775.779,777.025,733.025,738.476,768.859,785.185,813.453,812.728,801.937,786.426,757.284,729.048,709.372,701.363
2020-02-29,663.059,627.965,606.53,593.678,593.937,608.327,623.543,633.056,674.811,704.155,701.815,697.148,687.483,689.349,694.117,704.425,704.131,723.822,738.628,739.153,721.705,702.611,692.025,687.196
2020-03-01,647.916,614.58,592.247,581.767,582.102,596.357,613.351,612.055,627.363,627.301,616.061,627.872,610.009,606.781,611.695,632.832,661.912,699.827,724.526,733.995,724.999,711.601,702.363,703.908
2020-03-02,667.474,643.035,624.952,621.254,631.835,661.467,681.8,704.569,674.138,652.309,651.027,633.053,605.034,607.094,603.483,609.73,629.281,673.262,771.802,824.286,814.37,793.353,776.328,761.342
2020-03-03,711.34,675.171,652.139,636.033,632.319,644.47,665.317,685.225,691.43,674.951,668.496,657.989,644.851,656.453,659.039,666.388,688.634,721.209,748.025,758.921,738.243,715.681,703.168,698.495
2020-03-04,658.192,628.234,612.523,604.455,608.477,631.004,660.838,683.309,694.137,681.647,656.018,629.881,610.709,616.961,623.628,626.394,640.107,693.424,792.905,838.623,827.996,807.599,793.414,781.677
2020-03-05,736.64,700.692,677.053,669.954,674.678,695.728,727.008,740.344,695.963,670.712,662.738,647.872,618.192,618.274,613.474,618.057,638.226,691.574,788.682,841.418,831.414,810.358,797.468,790.965
2020-03-06,750.505,702.651,665.491,648.757,649.11,664.381,687.627,700.484,698.469,672.769,654.4,638.368,622.607,629.012,619.418,613.343,628.328,669.705,759.653,809.176,793.949,768.552,748.687,735.477
2020-03-07,692.562,650.612,620.27,608.64,605.503,616.575,635.944,650.788,687.221,706.147,692.99,687.641,670.807,665.683,654.1,677.91,692.261,708.788,740.333,757.332,745.951,730.969,717.454,716.478
2020-03-08,682.573,662.474,648.945,643.434,647.311,662.354,679.783,659.425,568.551,537.145,535.735,526.897,516.271,512.301,518.167,535.297,557.743,598.171,673.151,720.63,713.033,699.504,701.243,692.183
2020-03-09,657.633,638.282,618.821,606.265,595.387,603.086,623.093,643.511,683.909,691.932,680.552,673.737,665.424,686.225,697.491,728.079,755.19,757.268,752.142,745.592,723.334,703.195,684.369,680.399
2020-03-10,639.35,606.084,585.508,577.473,578.689,598.647,621.988,651.634,720.913,743.888,722.117,705.416,698.393,712.643,730.602,712.334,725.708,769.094,792.622,814.499,810.176,787.967,772.554,774.952
2020-03-11,741.185,709.359,687.224,674.216,674.524,691.378,715.147,709.722,662.629,647.119,643.142,622.732,598.195,607.873,606.021,608.295,628.454,680.093,777.511,834.574,826.489,810.952,802.645,798.677
2020-03-12,746.426,730.714,713.003,701.234,702.619,718.96,742.881,727.603,657.19,638.785,632.109,612.547,587.094,593.835,590.753,594.891,620.08,662.886,736.677,788.74,779.094,761.207,748.167,743.042
2020-03-13,704.136,665.597,636.389,619.865,620.019,634.659,651.535,653.106,650.331,654.604,634.907,634.42,641.267,643.037,616.789,620.634,630.347,665.242,723.416,751.636,742.73,724.163,714.84,721.306
2020-03-14,692.835,672.274,658.038,651.319,658.731,682.174,705.076,688.549,627.854,614.116,614.244,591.964,571.907,563.94,559.598,565.376,592.416,647.594,754.928,814.461,807.994,793.081,782.782,777.736
2020-03-15,735.243,698.128,672.304,662.326,659.779,669.477,678.54,647.645,572.982,529.256,527.125,519.688,515.732,519.064,517.93,524.996,555.353,601.635,692.483,757.679,751.347,740.394,739.899,751.207
2020-03-16,717.061,687.469,671.252,663.271,672.092,703.446,729.847,721.365,673.423,668.464,652.12,627.418,601.342,613.135,613.852,622.578,632.974,663.298,750.129,815.132,805.327,780.041,771.316,768.535
2020-03-17,732.758,697.918,679.209,672.39,674.23,695.981,712.073,698.042,653.626,633.629,620.624,598.178,570.673,578.136,573.19,581.095,600.822,634.751,710.73,772.603,765.331,753.166,745.378,736.989
2020-03-18,694.509,666.686,652.434,641.842,641.283,657.446,679.745,669.385,627.738,621.34,613.587,594.097,568.427,573.809,572.942,576.669,599.447,628.405,684.727,728.136,725.948,707.704,696.634,684.064
2020-03-19,642.597,619.603,603.066,600.892,610.471,628.594,645.111,628.11,607.273,594.315,595.227,628.914,620.913,586.487,575.104,578.334,596.411,647.675,738.424,795.706,790.343,771.034,756.463,750.879
2020-03-20,709.483,680.536,664.219,661.531,667.526,690.479,716.353,681.075,617.898,607.655,597.449,581.416,558.377,565.304,565.989,573.249,591.951,625.248,701.731,768.942,767.955,751.317,739.081,730.503
2020-03-21,691.291,658.924,636.146,623.467,623.583,633.379,651.043,616.794,562.683,555.277,549.742,536.492,519.95,519.067,522.075,530.77,554.069,587.085,631.004,667.167,658.014,655.197,639.161,620.481
2020-03-22,579.552,551.885,540.697,529.694,521.785,538.987,554.113,552.917,538.481,542.973,565.83,557.707,540.789,523.818,512.304,518.034,538.102,572.163,611.359,659.782,676.626,680.983,678.443,674.177
2020-03-23,641.35,617.629,608.465,600.167,610.139,627.521,651.417,625.905,587.192,586.894,579.316,563.235,542.242,553.735,555.88,562.412,581.194,609.972,674.896,740.785,739.943,727.08,716.316,708.436
2020-03-24,667.841,636.068,620.446,612.616,620.444,642.155,666.817,632.464,588.435,584.75,572.847,560.345,541.376,552.058,556.031,563.012,588.705,626.505,677.897,745.153,747.715,734.607,720.727,711.795
2020-03-25,673.853,646.165,628.246,620.495,621.379,634.573,651.597,616.724,576.45,575.96,567.248,553.42,534.24,541.01,542.265,550.371,582.072,614.214,650.1,675.814,668.363,653.697,639.024,620.781
2020-03-26,580.408,554.189,535.082,527.465,536.732,550.503,567.23,595.167,650.622,679.403,692.711,709.621,704.266,686.226,652.288,622.586,655.064,672.5,673.67,679.581,667.13,643.979,627.528,616.868
2020-03-27,575.862,545.817,530.689,520.063,523.991,541.543,559.115,584.754,609.255,633.445,650.671,646.086,632.299,646.62,645.575,624.691,620.146,630.049,671.331,715.007,707.141,705.69,698.232,703.336
2020-03-28,664.793,630.14,612.063,602.286,600.146,612.737,622.336,634.935,663.615,685.625,725.082,718.561,673.586,627.635,634.758,670.398,714.437,722.123,744.922,771.341,757.08,736.653,729.208,738.602
2020-03-29,710.254,681.186,661.73,654.253,656.628,663.636,665.437,603.001,542.59,527.197,528.189,518.3,514.122,522.891,534.141,549.943,573.573,630.452,686.831,715.376,706.048,686.232,674.349,667.915
2020-03-30,628.728,602.835,584.224,573.851,580.72,601.179,616.422,618.309,615.214,623.926,636.963,619.711,596.89,592.985,577.09,578.015,593.199,613.014,671.841,725.718,723.837,705.293,699.012,692.177
2020-03-31,659.735,633.265,614.174,606.353,612.272,627.222,641.039,603.842,581.731,584.697,579.81,562.493,540.532,546.64,548.917,555.427,573.145,610.043,658.595,713.419,698.405,677.148,667.532,662.762
2020-04-01,630.792,595.359,584.108,588.758,602.351,621.08,644.866,676.878,701.443,649.914,605.55,580.188,548.842,561.974,565.536,575.222,590.948,622.158,686.368,748.951,754.027,741.781,729.448,724.663
2020-04-02,682.937,650.863,623.996,608.129,606.667,630.685,655.984,613.554,590.995,590.31,583.646,565.818,552.287,557.366,558.167,568.347,586.35,611.443,667.721,748.416,754.18,737.14,721.057,707.156
2020-04-03,660.391,623.691,604.263,593.706,599.683,613.16,622.682,605.628,587.684,598.371,588.625,567.253,540.705,550.801,549.334,556.652,573.8,598.474,653.992,728.06,733.771,726.599,714.927,711.802
2020-04-04,677.871,648.338,634.446,627.211,630.479,650.376,656.8,589.363,537.298,531.098,528.552,518.635,505.87,510.744,511.253,521.069,544.285,586.062,647.996,728.946,746.416,741.711,736.176,734.571
2020-04-05,700.341,671.584,654.939,647.686,653.928,668.368,667.853,592.116,517.216,507.274,502,495.012,489.165,487.21,488.364,498.323,526.112,573.187,661.701,752.591,765.574,755.295,750.142,744.754
2020-04-06,705.41,679.771,665.488,663.388,667.472,685.747,695.753,629.359,585.001,589.787,587.671,571.309,553.07,561.279,571.377,576.687,594.441,628.235,677.426,733.353,731.655,716.059,707.143,705.625
2020-04-07,668.906,631.323,612.457,610.627,626.28,639.708,652.206,605.688,581.116,586.9,580.174,563.999,542.991,550.169,552.432,556.442,574.709,598.944,643.769,722.278,734.457,728.039,716.361,706.885
2020-04-08,666.175,643.525,626.74,620.758,620.943,631.674,636.123,598.343,583.898,586.356,580.079,570.172,551.34,559.057,559.512,567.098,582.449,605.954,650.936,723.953,731.397,717.833,706.969,701.684
2020-04-09,665.244,635.953,621.419,614.581,618.584,634.814,643.573,604.054,587.509,590.964,585.506,569.98,547.679,557.277,557.009,563.282,584.048,607.147,653.906,734.997,742.381,730.3,719.899,712.023
2020-04-10,673.861,637.828,602.601,583.415,593.476,617.871,636.431,596.11,601.376,601.779,590.857,572.337,551.645,559.607,557.31,562.564,579.995,602.125,647.504,712.262,724.505,714.423,697.668,680.963
2020-04-11,640.679,607.585,588.512,575.22,577.645,589.877,593.74,572.546,558.753,560.851,579.24,613.547,589.607,598.69,631.622,668.895,697.176,726.392,736.066,744.124,731.35,713.869,704.73,697.892
2020-04-12,663.269,631.593,613.225,601.045,603.328,612.605,617.883,608.419,615.844,623.276,590.124,574.711,564.963,564.422,574.915,602.546,677.57,701.976,739.287,763.144,748.115,723.219,713.272,714.308
2020-04-13,683.51,656.105,636.18,629.629,639.679,647.856,648.472,601.148,590.107,601.945,602.033,585.278,566.697,576.248,577.388,582.976,608.582,672.204,707.977,776.004,785.685,768.502,756.184,741.163
2020-04-14,700.379,670.303,652.267,648.661,654.983,670.537,672.482,599.689,585.551,588.863,579.006,567.054,547.501,557.156,554.676,562.547,586.733,611.846,651.578,714.029,717.533,708.263,694.774,687.236
2020-04-15,656.493,636.969,635.599,627.244,619.166,621.777,626.276,577.644,548.935,542.162,541.122,535.129,533.184,533.929,526.752,527.759,546.682,579.024,626.762,702.13,729.606,723.007,714.231,708.783
2020-04-16,673.722,648.835,632.808,628.471,634.459,648.563,647.06,583.242,576.177,579.697,572.439,560.899,542.673,552.227,557.009,557.527,573.136,598.837,630.652,683.52,687.215,670.423,651.528,643.97
2020-04-17,605.835,569.133,546.882,541.295,546.329,559.582,572.957,586.436,589.843,624.084,671.904,707.424,719.557,718.545,703.994,666.934,638.582,616.464,636.844,704.242,710.772,701.571,689.293,686.611
2020-04-18,649.885,624.147,611.144,601.228,598.607,613.319,608.099,551.288,535.445,533.963,528.155,522.863,507.922,509.98,511.769,517.821,537.249,566.328,608.467,682.589,700.353,691.891,691.35,685.534
2020-04-19,646.572,618.744,593.5,572.107,560.742,560.883,569.81,583.782,613.46,616.626,616.87,622.525,645.858,646.776,650.526,652.857,670.106,693.247,695.797,691.213,675.101,655.797,647.947,654.172
2020-04-20,621.45,593.398,571.922,576.344,587.204,602.406,604.024,588.831,605.244,621.62,613.481,588,554.543,559.929,557.902,562.573,584.909,605.095,635.509,681.645,691.385,675.797,660.439,654.524
2020-04-21,615.01,584.254,571.12,565.008,566.462,572.543,589.94,613.493,637.282,608.812,598.771,569.655,542.223,545.846,551.185,556.871,580.455,622.36,680.986,738.758,736.344,721.992,707.045,699.82
2020-04-22,677.914,651.879,639.945,635.501,635.06,640.95,639.578,590.819,580.502,591.439,582.876,568.895,548.452,556.939,559.738,562.635,589.925,627.398,698.364,756.358,759.678,749.296,745.121,731.003
2020-04-23,677.075,649.424,632.563,634.732,645.766,660.882,656.743,629.41,636.812,629.189,627.607,609.552,573.513,570.213,569.294,569.898,587.309,617.566,668.083,756.598,771.943,759.428,744.915,736.378
2020-04-24,698.891,673.626,661.464,659.793,665.679,674.785,667.723,595.634,588.522,590.322,585.947,572.226,552.78,561.036,559.646,564.701,586.526,612.457,653.949,726.095,749.099,742.618,732.12,721.684
2020-04-25,685.109,654.706,633.746,622.184,619.345,626.052,614.811,552.946,539.236,536.58,535.853,523.184,512.913,513.441,516.774,522.674,544.321,577.289,611.688,666.597,683.396,678.7,668.653,661.451
2020-04-26,625.746,593.876,581.945,576.468,582.041,601.334,585.009,529.866,510.939,507.633,509.367,502.044,493.12,491.237,492.832,503.95,526.209,559.902,604.282,675.133,681.066,668.113,664.389,652.888
2020-04-27,607.633,585.066,568.021,563.565,583.671,609.517,602.119,556.531,563.479,570.423,568.111,555.984,540.644,551.364,554.442,551.1,582.526,601.922,632.626,686.806,697.285,687.979,689.766,695.78
2020-04-28,669.793,645.661,635.384,628.641,632.268,644.044,632.117,571.482,574.474,578.431,572.202,563.902,542.373,553.793,557.315,563.947,583.035,606.877,634.232,701.383,730.622,725.855,717.361,709.542
2020-04-29,674.023,647.89,630.752,625.07,632.523,644.825,636.55,570.798,573.07,577.952,573.74,559.548,540.774,550.886,554.261,560.971,576.553,598.22,626.414,692.808,719.109,709.937,694.995,681.375
2020-04-30,639.105,608.881,585.104,574.449,571.818,576.679,565.755,530.756,533.65,536.692,538.721,530.714,525.769,532.707,537.773,545.163,564.09,589.085,613.126,647.157,651.784,640.961,624.77,610.53
2020-05-01,567.037,540.883,525.298,521.186,524.777,534.417,529.681,520.852,535.36,543.765,542.679,534.891,526.287,527.343,534.044,545.827,562.605,587.126,606.296,639.952,647.087,638.575,622.735,607.748
2020-05-02,565.941,534.014,512.525,502.331,501.022,502.498,512.692,517.854,540.795,555.654,561.915,560.422,566.641,561.773,562.331,568.825,579.253,596.104,616.043,637.387,635.181,622.04,604.831,587.802
2020-05-03,546.464,517.9,499.418,491.7,492.213,498.784,511.729,521.571,538.312,572.222,556.68,533.463,527.234,541.934,548.259,543.994,553.613,579.155,604.944,621.643,620.326,606.366,594.342,572.423
2020-05-04,532.408,510.881,498.002,485.624,492.698,514.695,521.327,536.283,577.017,596.808,602.212,571.015,545.927,554.274,556.998,568.137,582.958,596.485,607.16,632.18,644.197,628.825,615.144,599.021
2020-05-05,558.229,533.096,516.474,497.88,495.054,503.873,507.787,507.61,517.327,521.515,526.899,526.437,520.574,530.228,541.49,554.252,574.025,589.004,600.058,623.406,626.366,609.511,587.384,569.77
2020-05-06,532.585,504.551,491.203,481.101,482.025,497.857,514.564,530.693,549.01,555.764,557.03,551.438,538.909,546.885,548.959,557.465,574.846,593.009,605.755,640.705,651.482,638.886,619.689,602.085
2020-05-07,564.827,539.14,520.974,514.599,515.331,527.831,527.745,519.308,536.223,543.331,546.139,534.509,519.358,531.269,535.066,543.324,563.569,587.339,605.162,645.849,663.254,651.422,625.725,610.617
2020-05-08,567.602,541.211,519.878,518.363,509.015,514.181,517.721,523.467,552.999,568.103,569.765,564.693,548.209,554.055,561.625,573.792,595.694,603.216,606.686,619.805,614.01,596.79,584.258,571.327
2020-05-09,535.874,510.345,489.779,481.558,479.643,489.383,509.573,533.051,557.965,567.213,579.264,593.185,590.681,582.35,568.114,545.768,545.98,561.01,578.551,606.752,613.785,609.237,595.38,582.413
2020-05-10,555.989,527.28,507.346,493.546,498.281,505.306,498.053,495.301,511.147,523.996,541.599,560.798,558.217,543.918,527.009,522.495,528.062,554.111,573.746,607.65,626.293,620.977,609.665,599.588
2020-05-11,565.004,540.705,527.438,519.234,522.501,533.523,526.387,513.356,534.939,549.518,552.681,543.376,534.002,544.797,549.625,556.456,574.638,594,603.885,636.105,651.702,643.776,621.322,599.939
2020-05-12,559.743,528.969,511.165,498.551,497.462,511.299,525.873,517.397,538.738,548.633,547.235,538.924,527.516,539.938,545.52,551.253,571.734,594.62,607.35,636.481,647.437,638.823,626.204,611.256
2020-05-13,578.674,556.073,539.638,536.594,539.593,552.682,542.968,516.844,533.594,541.432,541.252,530.543,515.813,524.781,528.643,538.906,560.998,585.819,601.814,643.31,667.024,659.666,641.672,626.133
2020-05-14,587.204,559.386,541.001,535.582,535.686,539.871,528.571,518.65,541.575,547.647,542.42,556.336,558.89,554.19,544.049,569.712,583.168,594.886,604.283,626.985,624.865,609.751,587.884,572.92
